id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
34347,31,management,single,tertiary,no,12857,yes,no,telephone,4,may,483,4,87,2,success,1
23117,34,technician,single,secondary,no,1974,no,no,cellular,26,aug,603,3,-1,0,unknown,0
33246,33,blue-collar,single,secondary,no,15341,no,no,cellular,20,apr,335,1,334,3,failure,0
8572,44,services,married,secondary,no,-1621,yes,yes,unknown,3,jun,171,5,-1,0,unknown,0
25119,32,blue-collar,single,secondary,no,118,yes,no,cellular,18,nov,216,1,124,1,success,0
42962,35,admin.,single,secondary,no,-32,no,yes,cellular,9,feb,63,4,182,5,failure,1
42844,64,housemaid,married,unknown,no,2645,no,no,telephone,3,feb,219,2,-1,0,unknown,1
27544,55,management,single,tertiary,no,4847,yes,no,cellular,21,nov,18,4,106,2,other,0
37003,27,technician,married,secondary,no,31,no,no,cellular,13,may,136,2,-1,0,unknown,0
15560,40,self-employed,married,secondary,no,1893,no,no,cellular,21,jul,78,16,-1,0,unknown,0
21603,52,technician,married,secondary,no,2095,yes,yes,cellular,19,aug,419,4,-1,0,unknown,0
35801,37,management,married,tertiary,no,6815,yes,no,cellular,8,may,92,2,172,2,other,0
30516,33,management,married,tertiary,no,377,yes,no,cellular,5,feb,213,2,276,1,failure,0
20212,36,management,married,tertiary,no,-2,no,no,cellular,11,aug,242,2,-1,0,unknown,0
19778,50,blue-collar,married,primary,no,-98,no,yes,cellular,8,aug,550,2,-1,0,unknown,0
20143,31,management,single,tertiary,no,319,yes,no,cellular,11,aug,565,2,-1,0,unknown,0
25338,32,blue-collar,married,secondary,no,491,yes,no,cellular,18,nov,131,3,194,2,failure,0
31174,30,management,single,tertiary,no,5561,yes,no,cellular,27,feb,195,1,100,1,success,1
37162,45,blue-collar,married,secondary,no,78,yes,no,cellular,13,may,408,1,-1,0,unknown,0
17637,38,technician,single,secondary,no,4366,yes,no,cellular,29,jul,188,2,-1,0,unknown,0
4967,32,technician,married,secondary,no,901,yes,no,unknown,21,may,102,3,-1,0,unknown,0
32894,29,services,single,secondary,no,441,yes,no,cellular,17,apr,69,1,-1,0,unknown,0
3935,49,unemployed,divorced,secondary,no,495,yes,no,unknown,16,may,40,5,-1,0,unknown,0
19755,31,entrepreneur,single,secondary,no,37,no,no,cellular,8,aug,73,2,-1,0,unknown,0
42405,61,housemaid,married,primary,no,175,no,no,telephone,3,dec,237,1,-1,0,unknown,0
8863,29,blue-collar,married,primary,no,220,yes,no,unknown,4,jun,187,2,-1,0,unknown,0
33389,33,management,married,tertiary,no,864,yes,no,cellular,20,apr,170,1,235,19,failure,0
16325,38,technician,single,tertiary,no,23,no,no,cellular,23,jul,194,1,-1,0,unknown,0
43445,27,admin.,single,secondary,no,1327,no,no,cellular,12,apr,339,1,241,9,other,0
24021,31,management,single,tertiary,no,7554,no,no,telephone,29,aug,51,1,-1,0,unknown,0
12928,58,technician,divorced,secondary,no,-354,yes,yes,cellular,7,jul,98,1,-1,0,unknown,0
35512,26,housemaid,married,secondary,no,13,yes,no,cellular,7,may,132,2,293,1,other,0
16474,45,admin.,married,secondary,no,524,yes,no,cellular,23,jul,808,1,-1,0,unknown,1
31817,71,housemaid,married,primary,no,227,no,no,cellular,8,apr,74,1,-1,0,unknown,0
11205,60,retired,married,primary,no,3,no,no,unknown,18,jun,227,1,-1,0,unknown,0
14288,51,blue-collar,married,primary,no,0,yes,no,telephone,14,jul,120,3,-1,0,unknown,0
35947,50,management,married,tertiary,no,-470,yes,no,cellular,8,may,506,2,170,3,failure,0
32586,32,management,divorced,tertiary,no,294,yes,no,cellular,17,apr,1095,1,274,5,success,1
26181,46,blue-collar,married,primary,no,5393,yes,no,cellular,20,nov,997,2,-1,0,unknown,0
1023,31,admin.,divorced,secondary,no,308,yes,no,unknown,7,may,194,1,-1,0,unknown,0
8634,26,technician,single,secondary,no,544,yes,yes,unknown,3,jun,56,5,-1,0,unknown,0
4848,34,services,married,secondary,no,0,yes,no,unknown,21,may,872,5,-1,0,unknown,0
13398,35,services,married,secondary,no,0,no,yes,telephone,9,jul,42,1,-1,0,unknown,0
39955,60,technician,married,secondary,no,294,no,no,telephone,3,jun,206,4,-1,0,unknown,1
30726,26,unemployed,single,tertiary,no,521,no,no,cellular,6,feb,123,3,-1,0,unknown,0
22314,33,technician,divorced,secondary,yes,6,no,no,cellular,22,aug,239,2,-1,0,unknown,0
39104,35,management,divorced,unknown,no,1043,yes,yes,cellular,18,may,230,1,-1,0,unknown,0
9999,46,services,married,tertiary,no,474,no,no,unknown,9,jun,445,2,-1,0,unknown,0
32066,24,management,married,unknown,no,448,no,no,cellular,14,apr,324,1,-1,0,unknown,1
466,57,retired,single,secondary,no,1640,no,yes,unknown,6,may,204,4,-1,0,unknown,0
36059,42,technician,married,secondary,no,162,yes,no,cellular,11,may,139,1,-1,0,unknown,0
22081,40,management,married,tertiary,no,185,no,no,cellular,21,aug,310,2,-1,0,unknown,0
6538,47,technician,divorced,tertiary,no,-1148,yes,yes,unknown,27,may,62,2,-1,0,unknown,0
25761,35,management,single,tertiary,no,304,yes,no,cellular,19,nov,274,2,-1,0,unknown,0
32742,29,services,married,secondary,no,191,yes,no,cellular,17,apr,87,1,-1,0,unknown,0
29644,42,blue-collar,married,primary,no,-97,yes,no,cellular,3,feb,216,4,271,5,failure,0
20975,32,unemployed,married,tertiary,no,394,yes,no,cellular,14,aug,266,2,-1,0,unknown,0
9013,58,blue-collar,married,secondary,no,590,no,yes,unknown,5,jun,133,1,-1,0,unknown,0
3645,50,blue-collar,married,secondary,no,6258,yes,no,unknown,15,may,139,7,-1,0,unknown,0
5820,25,admin.,single,secondary,no,96,no,no,unknown,26,may,293,1,-1,0,unknown,0
26964,52,management,single,tertiary,no,1727,no,no,cellular,21,nov,337,1,-1,0,unknown,0
32592,39,blue-collar,single,primary,no,561,yes,no,cellular,17,apr,88,1,-1,0,unknown,0
33164,30,services,married,secondary,no,4867,yes,yes,telephone,20,apr,8,6,306,3,other,0
41274,18,student,single,unknown,no,3,no,no,cellular,25,aug,130,2,-1,0,unknown,1
41000,35,admin.,single,tertiary,no,5007,yes,no,cellular,13,aug,73,1,112,2,other,0
18417,51,technician,married,secondary,no,8758,no,no,telephone,31,jul,92,2,-1,0,unknown,0
17164,40,management,married,tertiary,no,0,yes,no,cellular,28,jul,52,11,-1,0,unknown,0
2834,60,retired,divorced,primary,no,1327,yes,yes,unknown,14,may,80,1,-1,0,unknown,0
28141,60,technician,married,secondary,no,2041,no,no,telephone,29,jan,123,1,185,7,failure,0
17162,52,management,single,tertiary,no,4,no,yes,cellular,28,jul,30,9,-1,0,unknown,0
5387,41,technician,married,tertiary,no,-762,yes,yes,unknown,23,may,145,1,-1,0,unknown,0
37254,50,blue-collar,married,primary,no,216,yes,no,telephone,13,may,137,1,369,2,failure,0
8996,59,admin.,single,secondary,no,848,no,no,unknown,5,jun,63,1,-1,0,unknown,0
6994,56,technician,divorced,secondary,no,77,yes,yes,unknown,28,may,25,2,-1,0,unknown,0
30197,59,retired,married,secondary,no,242,no,yes,cellular,5,feb,17,10,-1,0,unknown,0
3036,43,technician,married,secondary,no,672,yes,no,unknown,14,may,267,8,-1,0,unknown,0
4323,34,blue-collar,married,secondary,no,1710,yes,yes,unknown,19,may,187,3,-1,0,unknown,0
25239,45,management,single,tertiary,no,5694,yes,no,cellular,18,nov,145,2,193,2,failure,0
36333,34,blue-collar,married,primary,no,333,yes,yes,cellular,11,may,63,1,-1,0,unknown,0
13064,34,technician,divorced,secondary,no,-133,yes,no,cellular,8,jul,395,1,-1,0,unknown,0
19170,56,technician,divorced,secondary,no,146,yes,no,cellular,5,aug,419,3,-1,0,unknown,1
2854,40,blue-collar,married,primary,no,7831,yes,no,unknown,14,may,78,1,-1,0,unknown,0
16805,33,technician,divorced,secondary,no,791,yes,no,cellular,24,jul,268,2,-1,0,unknown,0
33143,40,blue-collar,married,primary,no,2364,yes,no,cellular,20,apr,62,4,-1,0,unknown,0
5520,46,technician,divorced,secondary,no,772,yes,no,unknown,23,may,488,1,-1,0,unknown,0
32636,39,admin.,single,secondary,no,1413,yes,no,cellular,17,apr,396,1,-1,0,unknown,0
16049,52,management,single,tertiary,no,269,no,yes,cellular,22,jul,86,1,-1,0,unknown,0
36877,44,technician,single,secondary,no,285,yes,no,cellular,12,may,373,3,-1,0,unknown,0
2371,41,blue-collar,married,secondary,no,429,yes,no,unknown,13,may,244,1,-1,0,unknown,0
26788,53,self-employed,divorced,tertiary,yes,10,no,no,cellular,20,nov,75,3,-1,0,unknown,0
30656,26,services,single,secondary,no,531,yes,yes,cellular,6,feb,184,1,-1,0,unknown,0
39515,31,technician,single,secondary,no,863,yes,no,cellular,25,may,166,3,111,6,failure,0
43840,57,management,divorced,unknown,no,2986,no,no,unknown,1,jun,1563,1,166,3,success,0
22130,55,blue-collar,married,unknown,no,196,no,no,cellular,21,aug,168,2,-1,0,unknown,0
40688,47,admin.,married,unknown,no,66,no,no,cellular,7,aug,358,1,-1,0,unknown,1
24253,49,services,married,secondary,no,0,yes,no,telephone,17,nov,96,1,-1,0,unknown,0
32081,36,management,married,tertiary,no,926,no,no,cellular,14,apr,216,1,-1,0,unknown,1
17074,32,technician,single,secondary,no,4069,yes,no,cellular,25,jul,273,1,-1,0,unknown,0
12164,42,blue-collar,married,secondary,no,525,yes,no,unknown,20,jun,10,6,-1,0,unknown,0
1615,34,blue-collar,married,primary,no,365,yes,no,unknown,9,may,85,2,-1,0,unknown,0
15378,36,management,married,tertiary,no,635,yes,no,cellular,18,jul,359,1,-1,0,unknown,0
13513,48,technician,married,primary,no,788,no,no,telephone,9,jul,36,2,-1,0,unknown,0
1166,32,management,single,tertiary,no,111,yes,no,unknown,8,may,162,2,-1,0,unknown,0
10806,41,management,married,tertiary,no,1234,no,no,unknown,17,jun,68,1,-1,0,unknown,0
34033,28,technician,single,secondary,no,227,no,no,cellular,30,apr,278,1,-1,0,unknown,1
13741,56,retired,married,secondary,no,289,no,no,cellular,10,jul,226,1,-1,0,unknown,0
28675,35,technician,single,secondary,no,951,yes,no,cellular,30,jan,163,1,254,1,failure,0
14453,47,blue-collar,married,secondary,no,1875,yes,no,cellular,14,jul,157,3,-1,0,unknown,0
14047,37,blue-collar,single,secondary,no,1672,yes,no,cellular,11,jul,484,1,-1,0,unknown,0
27969,32,student,married,secondary,no,1694,yes,no,cellular,28,jan,929,1,-1,0,unknown,0
33341,36,blue-collar,married,primary,no,1925,yes,no,cellular,20,apr,904,2,-1,0,unknown,1
41078,25,management,single,tertiary,no,528,no,no,cellular,14,aug,201,1,-1,0,unknown,1
5578,32,self-employed,married,tertiary,no,9,yes,no,unknown,23,may,98,2,-1,0,unknown,0
5323,34,blue-collar,married,primary,no,571,yes,no,unknown,23,may,202,2,-1,0,unknown,0
35945,39,services,married,secondary,no,-762,yes,yes,cellular,8,may,40,6,343,2,failure,0
9184,36,admin.,single,unknown,no,1815,no,no,unknown,5,jun,387,1,-1,0,unknown,0
5677,43,entrepreneur,single,tertiary,no,0,yes,no,unknown,26,may,142,3,-1,0,unknown,0
38258,38,blue-collar,married,secondary,no,1027,yes,no,cellular,15,may,12,5,-1,0,unknown,0
40980,60,retired,married,secondary,no,523,no,no,cellular,13,aug,192,3,-1,0,unknown,1
14699,36,services,divorced,secondary,yes,0,no,yes,cellular,15,jul,687,7,-1,0,unknown,1
27297,56,retired,married,secondary,yes,-1122,yes,yes,cellular,21,nov,220,1,-1,0,unknown,0
12636,37,blue-collar,single,primary,no,1210,no,no,unknown,4,jul,742,1,-1,0,unknown,0
21439,38,technician,divorced,secondary,no,276,no,no,cellular,18,aug,92,14,-1,0,unknown,0
11044,36,blue-collar,married,secondary,no,1409,no,no,unknown,17,jun,235,2,-1,0,unknown,0
13646,31,blue-collar,single,primary,no,-147,no,yes,cellular,9,jul,263,2,-1,0,unknown,0
32080,34,admin.,married,secondary,no,395,yes,no,cellular,14,apr,258,8,-1,0,unknown,0
23027,36,management,married,tertiary,no,1313,no,no,cellular,26,aug,80,6,-1,0,unknown,0
5652,49,admin.,divorced,primary,no,-347,yes,no,unknown,26,may,200,2,-1,0,unknown,0
29920,32,technician,married,secondary,no,767,yes,yes,cellular,4,feb,42,1,-1,0,unknown,0
19142,47,admin.,married,secondary,no,0,no,no,cellular,5,aug,109,4,-1,0,unknown,0
33233,48,management,married,tertiary,no,161,yes,no,cellular,20,apr,207,1,-1,0,unknown,0
43916,71,retired,divorced,primary,no,275,no,no,cellular,14,jun,293,1,425,1,success,1
10998,48,technician,married,secondary,no,178,yes,no,unknown,17,jun,320,4,-1,0,unknown,0
30234,33,entrepreneur,divorced,primary,no,596,no,yes,cellular,5,feb,308,1,213,1,other,0
7773,45,management,married,tertiary,no,2022,no,no,unknown,30,may,340,1,-1,0,unknown,0
992,33,management,married,tertiary,no,436,yes,no,unknown,7,may,48,1,-1,0,unknown,0
5363,55,blue-collar,married,unknown,no,-102,yes,no,unknown,23,may,35,1,-1,0,unknown,0
3067,42,management,married,unknown,no,1333,yes,no,unknown,14,may,468,2,-1,0,unknown,0
44322,27,student,single,tertiary,no,311,no,no,cellular,28,jul,462,1,148,4,success,1
2602,44,technician,married,secondary,no,3790,yes,no,unknown,13,may,342,2,-1,0,unknown,0
16951,31,services,married,secondary,no,395,no,no,cellular,25,jul,174,3,-1,0,unknown,0
27671,57,services,divorced,secondary,no,4664,no,no,cellular,21,nov,22,4,114,1,failure,0
29717,57,management,married,tertiary,no,113,no,no,cellular,3,feb,191,2,-1,0,unknown,0
26018,44,unemployed,married,secondary,no,1543,no,no,cellular,19,nov,363,2,-1,0,unknown,0
5361,24,admin.,single,tertiary,no,1141,yes,no,unknown,23,may,230,1,-1,0,unknown,0
15990,47,housemaid,married,tertiary,no,228,yes,no,cellular,22,jul,89,1,-1,0,unknown,0
4980,32,blue-collar,single,secondary,no,2696,yes,no,unknown,21,may,445,1,-1,0,unknown,0
16782,33,management,married,tertiary,no,7,yes,no,telephone,24,jul,780,1,-1,0,unknown,0
26142,38,self-employed,divorced,secondary,yes,2,no,no,cellular,20,nov,291,2,-1,0,unknown,0
28071,37,management,single,tertiary,no,37,no,no,cellular,28,jan,253,2,-1,0,unknown,0
14697,40,management,married,secondary,no,4025,yes,no,cellular,15,jul,107,4,-1,0,unknown,0
10251,48,blue-collar,married,primary,no,3304,no,no,unknown,11,jun,409,3,-1,0,unknown,0
20834,40,management,married,tertiary,no,66,no,no,cellular,13,aug,737,4,-1,0,unknown,1
44295,40,technician,married,secondary,no,0,yes,yes,cellular,26,jul,105,2,172,1,failure,0
15630,25,unemployed,single,secondary,no,-230,yes,no,cellular,21,jul,113,1,-1,0,unknown,0
10464,36,blue-collar,single,secondary,no,340,no,yes,unknown,16,jun,559,3,-1,0,unknown,0
8640,52,admin.,married,secondary,no,70,yes,no,unknown,3,jun,68,2,-1,0,unknown,0
37951,41,blue-collar,married,secondary,no,281,yes,no,cellular,14,may,123,4,-1,0,unknown,0
27725,55,retired,divorced,secondary,no,366,no,no,telephone,11,dec,173,1,-1,0,unknown,0
32677,36,blue-collar,single,secondary,no,275,yes,no,cellular,17,apr,89,1,332,2,failure,0
26888,43,blue-collar,married,primary,no,3064,yes,no,cellular,20,nov,2453,2,-1,0,unknown,1
28806,53,retired,married,primary,no,3,no,no,cellular,30,jan,114,4,-1,0,unknown,0
11004,59,services,married,primary,no,124,no,no,unknown,17,jun,41,2,-1,0,unknown,0
43982,21,student,single,unknown,no,762,no,no,cellular,24,jun,288,1,-1,0,unknown,0
36712,41,admin.,divorced,secondary,no,1634,yes,yes,cellular,12,may,16,5,-1,0,unknown,0
36124,42,blue-collar,married,secondary,no,4900,yes,no,telephone,11,may,231,1,284,2,failure,0
29288,33,blue-collar,single,secondary,no,123,no,no,cellular,2,feb,175,2,-1,0,unknown,0
1406,28,services,married,secondary,no,20,yes,yes,unknown,8,may,252,2,-1,0,unknown,0
38273,32,admin.,single,tertiary,no,1531,yes,no,cellular,15,may,58,1,352,5,failure,0
9195,40,services,single,secondary,no,1038,no,no,unknown,5,jun,741,1,-1,0,unknown,0
8882,49,blue-collar,married,primary,no,391,yes,no,unknown,4,jun,245,1,-1,0,unknown,0
45209,72,retired,married,secondary,no,5715,no,no,cellular,17,nov,1127,5,184,3,success,1
2803,54,blue-collar,married,secondary,no,1288,yes,no,unknown,14,may,170,1,-1,0,unknown,0
17736,50,management,married,secondary,no,2910,no,no,telephone,29,jul,790,1,-1,0,unknown,0
8979,46,services,married,secondary,no,198,no,yes,unknown,5,jun,49,1,-1,0,unknown,0
34929,34,technician,single,secondary,no,827,yes,no,cellular,6,may,254,1,267,4,failure,0
6647,28,blue-collar,single,secondary,no,802,yes,no,unknown,28,may,195,3,-1,0,unknown,0
6360,29,self-employed,married,secondary,no,-76,yes,no,unknown,27,may,305,2,-1,0,unknown,0
31402,41,management,divorced,tertiary,no,25,yes,yes,cellular,26,mar,117,2,-1,0,unknown,1
42783,33,technician,married,tertiary,no,1699,no,no,cellular,28,jan,202,1,83,3,success,1
119,59,management,divorced,tertiary,no,262,no,no,unknown,5,may,178,1,-1,0,unknown,0
24162,47,blue-collar,married,secondary,no,1230,yes,no,telephone,12,nov,378,1,-1,0,unknown,1
28778,27,management,single,tertiary,no,1277,no,no,cellular,30,jan,267,4,-1,0,unknown,0
36479,46,services,divorced,secondary,no,124,yes,yes,cellular,12,may,81,4,-1,0,unknown,0
29960,48,blue-collar,married,secondary,no,7408,no,yes,cellular,4,feb,101,2,-1,0,unknown,0
18225,37,admin.,single,tertiary,no,869,no,no,cellular,30,jul,60,8,-1,0,unknown,0
30543,40,blue-collar,married,primary,no,533,yes,no,cellular,5,feb,675,4,-1,0,unknown,0
17311,31,technician,married,secondary,no,17,yes,no,cellular,28,jul,266,3,-1,0,unknown,0
11591,52,retired,divorced,tertiary,no,-309,yes,no,unknown,19,jun,500,2,-1,0,unknown,1
34549,41,management,married,secondary,no,6,no,no,cellular,5,may,123,1,-1,0,unknown,0
37565,46,blue-collar,married,secondary,no,2836,yes,no,cellular,14,may,13,7,358,7,other,0
15531,28,blue-collar,single,secondary,no,-193,no,no,cellular,18,jul,580,7,-1,0,unknown,0
28219,27,admin.,single,tertiary,no,73,no,no,cellular,29,jan,242,1,-1,0,unknown,0
28055,59,retired,divorced,secondary,no,208,no,yes,cellular,28,jan,503,2,-1,0,unknown,0
16072,32,management,married,tertiary,no,423,no,no,cellular,22,jul,212,17,-1,0,unknown,0
44727,38,admin.,married,secondary,no,0,yes,no,cellular,8,sep,210,1,92,3,success,1
24019,43,technician,single,tertiary,yes,0,no,no,cellular,29,aug,73,4,-1,0,unknown,0
16558,35,technician,divorced,secondary,no,0,no,no,cellular,24,jul,262,2,-1,0,unknown,0
3107,41,blue-collar,married,secondary,no,2157,yes,no,unknown,14,may,154,2,-1,0,unknown,0
2772,54,technician,divorced,secondary,no,447,yes,no,unknown,14,may,146,4,-1,0,unknown,0
16060,52,technician,married,secondary,no,83,no,no,telephone,22,jul,135,3,-1,0,unknown,0
34606,37,admin.,single,secondary,no,686,yes,no,cellular,5,may,253,3,280,2,failure,0
24891,57,unemployed,married,secondary,no,1681,no,no,cellular,18,nov,226,1,-1,0,unknown,0
20362,43,management,married,tertiary,no,8,no,no,cellular,11,aug,95,4,-1,0,unknown,0
12814,39,admin.,married,secondary,no,2319,no,no,cellular,7,jul,84,1,-1,0,unknown,0
12027,27,blue-collar,single,primary,no,553,yes,no,unknown,20,jun,157,3,-1,0,unknown,0
14884,35,blue-collar,married,secondary,no,975,yes,no,cellular,16,jul,102,1,-1,0,unknown,0
1888,54,blue-collar,married,primary,no,781,yes,no,unknown,9,may,103,2,-1,0,unknown,0
26836,32,blue-collar,single,secondary,no,5252,yes,no,cellular,20,nov,232,2,183,2,failure,0
5880,30,blue-collar,married,secondary,no,187,yes,no,unknown,26,may,272,6,-1,0,unknown,0
3639,60,retired,married,primary,no,894,yes,no,unknown,15,may,65,7,-1,0,unknown,0
15930,27,blue-collar,married,primary,no,202,no,yes,cellular,22,jul,41,1,-1,0,unknown,0
12885,51,services,married,secondary,no,867,yes,no,cellular,7,jul,422,3,-1,0,unknown,0
35492,33,technician,divorced,secondary,no,2,yes,no,cellular,7,may,600,2,330,17,failure,0
10045,47,retired,married,primary,no,1464,no,no,unknown,11,jun,180,4,-1,0,unknown,0
32030,59,technician,married,secondary,no,0,yes,no,cellular,14,apr,145,1,-1,0,unknown,0
19153,60,retired,married,tertiary,no,1766,no,no,cellular,5,aug,344,1,-1,0,unknown,0
32085,36,blue-collar,married,secondary,no,325,no,no,cellular,14,apr,119,2,337,2,failure,0
27028,34,management,married,tertiary,no,6463,yes,no,cellular,21,nov,40,1,-1,0,unknown,0
27350,40,management,married,secondary,no,9047,yes,no,cellular,21,nov,527,1,95,2,other,0
23282,60,technician,married,tertiary,no,91,no,no,cellular,27,aug,105,4,-1,0,unknown,0
40296,24,admin.,single,tertiary,no,106,no,yes,cellular,15,jun,77,1,-1,0,unknown,0
18178,36,admin.,married,secondary,no,251,no,no,cellular,30,jul,180,7,-1,0,unknown,0
15647,35,technician,married,secondary,no,-360,yes,no,cellular,21,jul,169,1,-1,0,unknown,0
21231,60,housemaid,married,unknown,no,5421,no,no,cellular,18,aug,458,4,-1,0,unknown,0
957,28,blue-collar,married,secondary,no,225,yes,yes,unknown,7,may,866,2,-1,0,unknown,0
21391,31,technician,divorced,secondary,no,431,yes,yes,cellular,18,aug,75,2,-1,0,unknown,0
